"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx","median_hhi"
"55057100400","Census Tract 1004, Juneau County, Wisconsin",0.0127,0.0625,0.8876,0.0372,0.0175,50642
"55059002000","Census Tract 20, Kenosha County, Wisconsin",0.0163,0,0.9636,0.0201,0.0657,96471
"55079100900","Census Tract 1009, Milwaukee County, Wisconsin",0.1241,0.0611,0.7711,0.0438,0.1135,51525
"55079160300","Census Tract 1603, Milwaukee County, Wisconsin",0.0442,0.0093,0.9189,0.0277,0.0697,111277
"55079980000","Census Tract 9800, Milwaukee County, Wisconsin",,,,,,
"55109120201","Census Tract 1202.01, St. Croix County, Wisconsin",0.0078,0.0133,0.9643,0.0147,0.0217,82013
"55109120901","Census Tract 1209.01, St. Croix County, Wisconsin",0,0.0023,0.9789,0.0187,0.0394,69667
"55127000400","Census Tract 4, Walworth County, Wisconsin",0.0441,0.0034,0.8826,0.0699,0.0893,51630
"55133200202","Census Tract 2002.02, Waukesha County, Wisconsin",0.0609,0.0314,0.8779,0.0298,0.0475,77851
"56021000700","Census Tract 7, Laramie County, Wyoming",0.0033,0.0159,0.9398,0.041,0.1525,31882
"56033000300","Census Tract 3, Sheridan County, Wyoming",0.0044,0.0039,0.9646,0.0271,0.0633,54133
"35802","35802",0.0294,0.1527,0.7787,0.0392,0.031,64702
"99508","99508",0.1347,0.0745,0.4334,0.3574,0.11,64244
"85021","85021",0.0441,0.1039,0.7051,0.1469,0.3613,44511
"85206","85206",0.0118,0.0554,0.8704,0.0624,0.191,51993
"85253","85253",0.0443,0.0142,0.8971,0.0444,0.0796,163750
"85255","85255",0.0642,0.0101,0.8975,0.0281,0.0464,133044
"85268","85268",0.0247,0.0036,0.9512,0.0206,0.0452,85344
"85367","85367",0.015,0.01,0.8582,0.1168,0.2482,49112
"85629","85629",0.0181,0.0208,0.887,0.074,0.3975,82334
"86426","86426",0.0167,0.0144,0.8926,0.0763,0.2271,50535
"72956","72956",0.0299,0.0247,0.8429,0.1024,0.1085,47229
"91744","91744",0.1195,0.0141,0.3918,0.4747,0.8243,71243
"92065","92065",0.0209,0.0064,0.8639,0.1089,0.2684,98366
"92324","92324",0.0579,0.0701,0.5862,0.2859,0.6706,54435
"93722","93722",0.1691,0.1059,0.5398,0.1852,0.4507,59028
"95110","95110",0.138,0.031,0.3771,0.4539,0.5886,95829
"80202","80202",0.0636,0.0345,0.8593,0.0427,0.0863,90384
"80497","80497",0,0,1,0,0.3483,76492
"80823","80823",0,0,0.9343,0.0657,0.0101,48250
"81520","81520",0.0177,0.0014,0.9496,0.0312,0.177,41250
"19801","19801",0.0168,0.7543,0.2019,0.0269,0.0652,30419
"32068","32068",0.0119,0.0581,0.8636,0.0664,0.0802,63486
"32210","32210",0.0359,0.377,0.5293,0.0577,0.0849,47047
"32808","32808",0.0172,0.6984,0.1763,0.1082,0.1574,36913
"32836","32836",0.1907,0.0323,0.6955,0.0815,0.1838,102714
"32920","32920",0.0146,0.017,0.9427,0.0257,0.0437,55156
"33180","33180",0.0168,0.0256,0.9316,0.026,0.3912,74091
"33441","33441",0.0271,0.3209,0.5974,0.0546,0.1355,48778
"30043","30043",0.1329,0.2528,0.5379,0.0765,0.1792,77443
"30337","30337",0.0101,0.8006,0.1394,0.0498,0.0389,36665
"30546","30546",0.0083,0.0079,0.9742,0.0096,0.0092,50245
"83221","83221",0.0072,0.0053,0.8297,0.1578,0.1714,57389
"83401","83401",0.0091,0.0063,0.8776,0.107,0.1486,56752
"83442","83442",0.0038,0,0.9076,0.0885,0.0875,64741
"83644","83644",0.0048,0,0.9348,0.0604,0.0595,61415
"60016","60016",0.2193,0.0381,0.6715,0.0712,0.17,64195
"60301","60301",0.0989,0.1688,0.6348,0.0975,0.0791,85879
"61008","61008",0.0108,0.0146,0.8582,0.1163,0.2678,60173
"46531","46531",0,0.1096,0.8721,0.0184,0.0215,64167
"50112","50112",0.0344,0.0289,0.9123,0.0245,0.0264,52413
"66048","66048",0.01,0.1254,0.7866,0.078,0.0759,60722
"70586","70586",0.002,0.322,0.653,0.0229,0.0256,31898
"02116","02116",0.1498,0.0545,0.7478,0.048,0.0761,110280
"48167","48167",0.1134,0.0607,0.7844,0.0415,0.0426,99158
"48334","48334",0.1215,0.2292,0.6147,0.0346,0.0225,81688
"48661","48661",0.0118,0.0053,0.9613,0.0215,0.0278,44467
"48813","48813",0.0041,0.0078,0.9602,0.028,0.0422,62932
"55040","55040",0.0048,0.0033,0.9665,0.0254,0.0231,81379
"55044","55044",0.056,0.0282,0.8706,0.0452,0.0382,115477
"55056","55056",0.016,0.0073,0.9584,0.0183,0.0254,80911
"55077","55077",0.0565,0.0449,0.8093,0.0894,0.1286,78563
"55105","55105",0.0331,0.0244,0.9095,0.033,0.0292,92932
"55107","55107",0.0615,0.1395,0.5738,0.2252,0.3045,54315
"55112","55112",0.064,0.0821,0.7759,0.078,0.0641,74903
"55121","55121",0.0742,0.2009,0.6728,0.0522,0.0538,67250
"55126","55126",0.0914,0.0248,0.8538,0.03,0.0308,92056
"55304","55304",0.0313,0.0268,0.9092,0.0327,0.03,107760
"55306","55306",0.0492,0.1372,0.7087,0.1048,0.134,75026
"55309","55309",0.0093,0.0147,0.9183,0.0577,0.0498,89720
"55313","55313",0.0062,0.0057,0.9752,0.0129,0.0177,79779
"55317","55317",0.0665,0.0174,0.8882,0.0278,0.0315,119886
"55318","55318",0.0326,0.0318,0.8838,0.0519,0.0863,88812
"55320","55320",0.0097,0.004,0.9709,0.0154,0.0234,78803
"55330","55330",0.014,0.0261,0.931,0.0289,0.0262,93372
"55345","55345",0.0235,0.0323,0.9061,0.0382,0.0192,106210
"55346","55346",0.055,0.0432,0.8618,0.04,0.0225,119236
"55350","55350",0.0106,0.0047,0.9607,0.024,0.04,62095
"55378","55378",0.087,0.0785,0.7901,0.0444,0.0426,119518
"55395","55395",0,0.0043,0.9881,0.0075,0.0542,61977
"55404","55404",0.0435,0.3567,0.4375,0.1623,0.1415,30585
"55406","55406",0.0322,0.1249,0.7509,0.092,0.0772,67723
"55408","55408",0.0384,0.1653,0.6511,0.1453,0.1588,59917
"55411","55411",0.143,0.5152,0.2055,0.1363,0.0947,41110
"55414","55414",0.1383,0.0701,0.7242,0.0674,0.0497,40812
"55416","55416",0.0361,0.0509,0.863,0.05,0.0377,85108
"55419","55419",0.0377,0.098,0.7981,0.0662,0.0559,109008
"55420","55420",0.0712,0.1616,0.6442,0.123,0.1314,59535
"55423","55423",0.0683,0.1178,0.6753,0.1386,0.1783,66852
"55431","55431",0.0433,0.072,0.8216,0.0631,0.0391,84725
"55441","55441",0.0499,0.0804,0.8333,0.0365,0.071,80230
"55444","55444",0.2434,0.2435,0.4363,0.0768,0.0404,87759
"55446","55446",0.1946,0.0649,0.6965,0.044,0.0463,135180
"55447","55447",0.0676,0.0512,0.8409,0.0403,0.0464,102214
"55448","55448",0.0382,0.0748,0.8547,0.0323,0.0246,77148
"55454","55454",0.1058,0.5005,0.3248,0.0688,0.0323,21645
"55709","55709",0.0013,0.009,0.9186,0.0711,0.0386,62273
"55806","55806",0.004,0.0498,0.8423,0.1039,0.0212,37934
"55810","55810",0.0058,0.0016,0.9718,0.0209,0.0221,61107
"55918","55918",0.0108,0,0.9747,0.0144,0.0457,65972
"55956","55956",0.0037,0.0026,0.9796,0.0142,0.011,75972
"56073","56073",0.0102,0.0099,0.9457,0.0342,0.039,65906
"56173","56173",0,0,0.9938,0.0062,0,59432
"56187","56187",0.0988,0.0615,0.6912,0.1486,0.3858,52699
"56296","56296",0,0.009,0.9588,0.0322,0.0412,47582
"56301","56301",0.0393,0.1536,0.7629,0.0443,0.0265,52199
"56303","56303",0.0253,0.0898,0.8416,0.0433,0.0353,51813
"56304","56304",0.0253,0.1418,0.7732,0.0596,0.031,49917
"56308","56308",0.0043,0.0051,0.961,0.0296,0.0207,64132
"56345","56345",0.0067,0.0121,0.9554,0.0258,0.0165,52621
"56353","56353",0.0058,0.0033,0.9522,0.0387,0.0287,61823
"56401","56401",0.0039,0.0122,0.9556,0.0283,0.0135,52247
"56431","56431",0.0043,0.0056,0.9653,0.0248,0.0162,50819
"56455","56455",0.0032,0.0032,0.9453,0.0483,0.0069,54153
"56461","56461",0.0034,3e-04,0.9227,0.0736,0.0104,63750
"56464","56464",0.0102,0.0024,0.9674,0.02,0.008,53207
"56467","56467",8e-04,0.0079,0.9841,0.0072,0.0044,57847
"56469","56469",0,0,0.8984,0.1016,0,53393
"56472","56472",0.0015,0.0039,0.9907,0.0039,0.0075,60313
"56474","56474",0.0152,0.0075,0.9451,0.0321,0.0128,44661
"56501","56501",0.0092,0.0081,0.9124,0.0702,0.0155,60833
"56510","56510",0,0.0031,0.9266,0.0703,0.0711,56016
"56514","56514",0.0024,0.0103,0.9484,0.0389,0.0362,78636
"56519","56519",0.0112,0,0.974,0.0149,0.1227,56875
"56520","56520",0,0.0066,0.9807,0.0127,0.0026,52028
"56522","56522",0,0,0.9777,0.0223,0.005,61167
"56523","56523",0.0073,0,0.9545,0.0382,0.0327,78542
"56529","56529",0.0086,0.0104,0.9252,0.0557,0.0711,80154
"56537","56537",0.0065,0.0206,0.9508,0.0221,0.0264,54012
"56540","56540",0.0033,0.0014,0.9656,0.0297,0.0141,59375
"56542","56542",0.0036,0.0039,0.9437,0.0488,0.037,49595
"56545","56545",0.0147,0.0294,0.9029,0.0529,0,61964
"56547","56547",0.003,0.0041,0.9291,0.0637,0.0859,79485
"56549","56549",0.001,0.0034,0.9604,0.0352,0.0207,80448
"56553","56553",0,0,1,0,0,71071
"56557","56557",0.0041,0,0.4468,0.5491,0.0386,41250
"56560","56560",0.0166,0.05,0.8882,0.0451,0.045,61667
"56565","56565",0,0,1,0,0,
"56572","56572",0.0308,0.0545,0.8407,0.074,0.164,65128
"56575","56575",0.0039,0,0.4397,0.5564,0.035,44107
"56579","56579",0,0.0077,0.9768,0.0155,0.0034,65568
"56592","56592",0.0104,0,0.9749,0.0146,0,50288
"56601","56601",0.0111,0.0191,0.8332,0.1366,0.0275,51531
"56621","56621",0.0027,0.0033,0.8095,0.1845,0.0256,47578
"56644","56644",0.0141,0,0.859,0.1269,0.0103,51875
"56653","56653",7e-04,0,0.9934,0.0059,0.0168,56000
"56671","56671",0,0.0033,0.0263,0.9704,0.0213,41277
"56673","56673",0,0,0.9837,0.0163,0.0177,51667
"56686","56686",0,0,0.9945,0.0055,0,61125
"56701","56701",0.0118,0.0112,0.9375,0.0395,0.0395,59923
"56713","56713",0,0,0.9781,0.0219,0.0715,79318
"56714","56714",0.0116,8e-04,0.9651,0.0225,0.005,54018
"56715","56715",0,0,0.9428,0.0572,0.0627,66250
"56716","56716",0.0232,0.0243,0.8954,0.057,0.1117,58088
"56721","56721",0.0042,0.0392,0.8954,0.0612,0.0654,64059
"56722","56722",0.0059,0.0089,0.9704,0.0148,0.0414,54688
"56723","56723",0,0.0091,0.9522,0.0387,0.041,75938
"56725","56725",0.0084,0.0168,0.9485,0.0263,0.02,63281
"56726","56726",6e-04,0.0458,0.9283,0.0253,0.01,62083
"56732","56732",0.0046,0.0319,0.9299,0.0337,0,50741
"56734","56734",0.0196,0.0275,0.947,0.0059,0,55000
"56735","56735",0,0,0.996,0.004,0.0228,62232
"56736","56736",0.0073,0,0.974,0.0187,0.0031,66500
"56738","56738",0.0069,0,0.9792,0.0139,0.0082,65326
"56744","56744",0.004,0.0099,0.9366,0.0495,0.1604,57083
"56750","56750",0,4e-04,0.9672,0.0323,0.0385,57917
"56751","56751",0.0063,0.0115,0.9633,0.0189,0.0159,63203
"56754","56754",0.0056,0,0.9813,0.0131,0.0149,78571
"56756","56756",0.0044,0,0.962,0.0336,0.0073,62639
"56761","56761",0.0345,0,0.9547,0.0108,0.0129,64583
"56762","56762",0.0012,0.0058,0.9654,0.0276,0.0292,62596
"56763","56763",0.0695,0,0.8567,0.0737,0.0129,63384
"63775","63775",0.0134,0.0059,0.9678,0.0128,0.0258,55438
"65647","65647",0.0199,0.0023,0.9602,0.0176,0.0204,48063
"59105","59105",0.0067,0.0051,0.9015,0.0867,0.059,67883
"59219","59219",0,0,0.8157,0.1843,0,40938
"59221","59221",0,0,0.9636,0.0364,0.0257,68871
"59226","59226",0,0,0.9187,0.0813,0.1606,59500
"59243","59243",0,0,1,0,0,53194
"59270","59270",3e-04,0,0.9261,0.0735,0.0638,65476
"59330","59330",0.0022,0.0082,0.9451,0.0445,0.0308,59002
"59404","59404",0.0101,0.0044,0.8925,0.093,0.0353,64310
"59701","59701",0.0072,0.0057,0.9446,0.0425,0.0471,44861
"59912","59912",0.0014,0.0044,0.948,0.0462,0.0214,52275
"59937","59937",0.0016,1e-04,0.9664,0.0319,0.0153,63030
"68102","68102",0.0601,0.1662,0.6972,0.0765,0.1028,57188
"89002","89002",0.0344,0.0423,0.8625,0.0608,0.1492,82778
"89106","89106",0.0467,0.4059,0.2938,0.2536,0.3816,29906
"89118","89118",0.1653,0.1614,0.5034,0.1699,0.2317,57859
"89121","89121",0.0517,0.1154,0.535,0.298,0.4274,42530
"07102","07102",0.0571,0.5118,0.2745,0.1566,0.2854,25677
"08736","08736",0.0227,0.0011,0.9683,0.0079,0.0357,127385
"08755","08755",0.0547,0.072,0.8345,0.0387,0.0874,70419
"87124","87124",0.0197,0.0245,0.8121,0.1437,0.4223,60767
"10022","10022",0.1205,0.0151,0.8327,0.0317,0.077,150718
"10128","10128",0.0991,0.0356,0.7925,0.0727,0.1291,121829
"12566","12566",0,0.0385,0.9222,0.0392,0.0958,78330
"28803","28803",0.0229,0.1093,0.8463,0.0215,0.06,53023
"58001","58001",0,0,1,0,0,130000
"58002","58002",0,0,1,0,0,
"58004","58004",0,0.0034,0.9897,0.0069,0.0034,84375
"58005","58005",0,0.0151,0.9778,0.0071,0,111111
"58006","58006",0,0.0023,0.9861,0.0115,0.0231,78125
"58008","58008",0,0,0.9954,0.0046,0.0228,101250
"58009","58009",0,0,1,0,0,215556
"58011","58011",0,0,0.9775,0.0225,0.015,71250
"58012","58012",0,0.0067,0.9765,0.0168,0.0131,82500
"58013","58013",0,0,0.9809,0.0191,0,56250
"58016","58016",0,0,1,0,0,110147
"58017","58017",0,0,0.8806,0.1194,0.0224,51875
"58018","58018",0,0,1,0,0,106250
"58021","58021",0,0,0.9723,0.0277,0.1245,69821
"58027","58027",0.028,0,0.9697,0.0023,0.025,58393
"58030","58030",0,0,0.9818,0.0182,0.0348,59750
"58031","58031",0,0,0.9847,0.0153,0,70592
"58032","58032",0,0,0.9672,0.0328,0.0343,60313
"58033","58033",0.0132,0,0.9868,0,0.0176,84531
"58035","58035",0,0,1,0,0,66250
"58036","58036",0,0,1,0,0,74750
"58038","58038",0,0,0.9813,0.0187,0,67361
"58040","58040",0,0.0828,0.9043,0.0129,0.0603,72375
"58041","58041",0,0.0046,0.9287,0.0667,0.0376,64946
"58042","58042",0,7e-04,0.9517,0.0476,0,112000
"58045","58045",0.0093,0.0015,0.9056,0.0836,0.0626,63875
"58046","58046",0,0,0.9539,0.0461,0.0461,57222
"58047","58047",0.0074,0.0108,0.9544,0.0274,0.042,133792
"58048","58048",0,0,0.9916,0.0084,0.0042,81250
"58049","58049",0,0,0.9899,0.0101,0,75625
"58051","58051",0,0.0037,0.9781,0.0181,0.0048,103466
"58052","58052",0,0,0.9842,0.0158,0,81500
"58053","58053",0,0,0.9775,0.0225,0.0035,50000
"58054","58054",0,0.0146,0.9442,0.0412,0.0065,64708
"58057","58057",0,0,1,0,0,68750
"58059","58059",0,0.051,0.9123,0.0367,0.0279,91250
"58060","58060",0.0072,0,0.9502,0.0426,0.033,62500
"58061","58061",0,0,0.9909,0.0091,0,70859
"58063","58063",0,0,1,0,0.0102,71625
"58064","58064",0,0,0.9579,0.0421,0.0249,74643
"58067","58067",0,0,1,0,0,71875
"58068","58068",0.0373,0,0.9627,0,0,57750
"58069","58069",0,0,1,0,0,62708
"58071","58071",0,0,0.9848,0.0152,0.0043,78333
"58072","58072",0.0141,0.0303,0.9204,0.0351,0.0261,50927
"58075","58075",0.0059,0.0072,0.9082,0.0787,0.04,51151
"58077","58077",0,0,0.9681,0.0319,0.0074,84583
"58078","58078",0.0241,0.0331,0.899,0.0438,0.0218,85588
"58079","58079",0,0,1,0,0.0186,108795
"58081","58081",0.0025,0,0.9519,0.0456,0.0444,74464
"58102","58102",0.0277,0.04,0.8728,0.0595,0.0302,47927
"58103","58103",0.0533,0.1118,0.7803,0.0546,0.0435,46866
"58104","58104",0.0179,0.0448,0.9043,0.0331,0.0126,77278
"58201","58201",0.026,0.039,0.8739,0.0611,0.0389,56927
"58202","58202",0.0489,0.0134,0.8842,0.0535,0.0553,
"58203","58203",0.0444,0.0429,0.7985,0.1142,0.0529,41654
"58204","58204",0.0242,0.109,0.7294,0.1374,0.1069,60143
"58212","58212",0,0,0.9471,0.0529,0.0098,55313
"58214","58214",0.0188,0,0.8809,0.1003,0.0094,66750
"58216","58216",0,0.019,0.9684,0.0127,0.2089,
"58218","58218",0,0,0.957,0.043,0.0022,90260
"58220","58220",0.0046,0.0015,0.962,0.0319,0.0233,62813
"58222","58222",0,0,0.9752,0.0248,0.039,46250
"58225","58225",0,0,0.9958,0.0042,0.0105,75385
"58227","58227",0.0179,0.0139,0.9243,0.0438,0.0159,76071
"58228","58228",0.0104,0.0391,0.8849,0.0656,0.0391,61364
"58229","58229",0,0,0.8228,0.1772,0,35000
"58230","58230",0,0,1,0,0.012,69706
"58231","58231",0.0061,0,0.9787,0.0152,0,58906
"58233","58233",0,0,0.9733,0.0267,0.1641,64583
"58235","58235",0.0243,0,0.9647,0.011,0.0243,63500
"58237","58237",0.0073,0.0079,0.9276,0.0572,0.1459,52612
"58240","58240",0.0041,0.0107,0.9364,0.0487,0.033,58667
"58241","58241",0,0,0.9241,0.0759,0,
"58243","58243",0,0,0.9459,0.0541,0.1985,50982
"58244","58244",0,0,0.9901,0.0099,0,81250
"58249","58249",0,8e-04,0.9386,0.0606,0.0257,63417
"58250","58250",0,0,0.9838,0.0162,0,53750
"58251","58251",0.0015,0.003,0.8996,0.0958,0.0426,65278
"58254","58254",0,0,0.9925,0.0075,0,54219
"58256","58256",0.0061,0,0.9559,0.0379,0.0086,92143
"58257","58257",0.0028,0.0367,0.9106,0.0499,0.0536,59063
"58258","58258",0,0,0.9731,0.0269,0,79896
"58259","58259",0,0,0.9861,0.0139,0,51250
"58260","58260",0,0,0.9832,0.0168,0,77321
"58261","58261",0,0,0.9409,0.0591,0.194,66500
"58262","58262",0,0,0.8529,0.1471,0,41875
"58265","58265",0.0104,0.0104,0.9708,0.0083,0.0042,75625
"58266","58266",0,0,1,0,0.0529,78750
"58267","58267",0,0.0076,0.9848,0.0076,0.0023,62500
"58269","58269",0,0,0.988,0.012,0.012,68250
"58270","58270",0,0,0.9737,0.0263,0.0145,52500
"58271","58271",0.0108,0,0.9838,0.0054,0.018,62000
"58272","58272",0.0036,0.0109,0.9457,0.0399,0.0435,70673
"58273","58273",0,0,0.9869,0.0131,0.0786,50208
"58274","58274",0,0.0064,0.9441,0.0494,0,66534
"58275","58275",0,0,0.9559,0.0441,0.0067,77679
"58276","58276",0,0,0.9513,0.0487,0.1517,56250
"58277","58277",0,0,1,0,0,50000
"58278","58278",0.002,0,0.9667,0.0313,0.005,91131
"58281","58281",0,0,0.8729,0.1271,0,101875
"58282","58282",0.0114,0.0047,0.844,0.1399,0.0323,62850
"58301","58301",0.0085,0.0062,0.8327,0.1527,0.0303,57963
"58316","58316",0,0.011,0.0179,0.9711,0.0062,36297
"58317","58317",0,0,0.8378,0.1622,0.0135,57000
"58318","58318",0.0018,0.01,0.9044,0.0838,0.0187,58571
"58321","58321",0,0,1,0,0,
"58324","58324",0.0029,0.0125,0.9153,0.0692,0.0582,50577
"58327","58327",0,0,0.958,0.042,0.0446,84792
"58329","58329",0.0018,0,0.1841,0.8141,0.0054,42578
"58330","58330",0.0181,0,0.9239,0.058,0.0072,44583
"58331","58331",0,0,0.8913,0.1087,0.0652,40313
"58332","58332",0,0,0.9778,0.0222,0,100972
"58335","58335",0,0.0011,0.0053,0.9937,0.0058,26250
"58341","58341",0.0034,0,0.9653,0.0312,0.0362,54632
"58344","58344",0,0,0.9442,0.0558,0.07,49297
"58346","58346",0,0,0.988,0.012,0.0045,53958
"58348","58348",0,0.0013,0.9403,0.0584,0.0225,56964
"58351","58351",0,0,0.9091,0.0909,0.0044,70000
"58352","58352",0,0,0.9758,0.0242,0,50469
"58353","58353",0,0,1,0,0,93750
"58355","58355",0,0,1,0,0,65625
"58356","58356",0,0,0.9298,0.0702,0.0171,48750
"58357","58357",0,0,0.386,0.614,0,68750
"58365","58365",0,0,0.9505,0.0495,0,49191
"58366","58366",0,0.0071,0.5612,0.4317,0.0055,56979
"58367","58367",0.0029,0.0035,0.4354,0.5582,0,48125
"58368","58368",0.0042,0.007,0.9315,0.0573,0.0031,49402
"58369","58369",0.0083,0.0017,0.2887,0.7013,0.01,67903
"58370","58370",0.0029,0,0.0809,0.9162,0.0029,31350
"58374","58374",0,0,0.6344,0.3656,0,57083
"58377","58377",0.0132,0,0.9276,0.0592,0,65156
"58379","58379",0,0,0.1402,0.8598,0.027,37031
"58380","58380",0,0,0.9363,0.0637,0,52500
"58381","58381",0,0,0.6364,0.3636,0.0533,68250
"58382","58382",0.0127,0,0.9108,0.0764,0.0446,78015
"58384","58384",0,0,0.9797,0.0203,0,49931
"58385","58385",0,0,1,0,0,71250
"58386","58386",0,0,1,0,0,77083
"58401","58401",0.004,0.0156,0.927,0.0535,0.0273,57060
"58402","58402",0,0.0363,0.8024,0.1613,0.0282,
"58413","58413",0.0137,0,0.9715,0.0148,0.0032,49327
"58415","58415",0,0,1,0,0,100938
"58416","58416",0,0,0.9637,0.0363,0,40625
"58418","58418",0,0,0.9972,0.0028,0,52232
"58420","58420",0,0,0.9775,0.0225,0,84750
"58421","58421",4e-04,0,0.9514,0.0483,0.0069,60595
"58424","58424",0,0,1,0,0,52500
"58425","58425",0,0,0.9481,0.0519,0.014,62500
"58426","58426",0,0,1,0,0,63250
"58428","58428",0,0.0246,0.8227,0.1527,0.1527,58229
"58429","58429",0,0,1,0,0,41250
"58430","58430",0,0,0.96,0.04,0,68750
"58431","58431",0,0,1,0,0,100234
"58433","58433",0.007,0.0176,0.9649,0.0105,0.0184,52333
"58436","58436",0.0048,0.0125,0.9445,0.0382,0.0084,50203
"58438","58438",0,0,1,0,0,57500
"58440","58440",0,0,0.9831,0.0169,0,58750
"58441","58441",0,0.0178,0.9518,0.0305,0.0457,103056
"58442","58442",0,0,0.9834,0.0166,0.0166,50536
"58443","58443",0,0,1,0,0.08,68125
"58444","58444",0,0,1,0,0,51389
"58451","58451",0,0,1,0,0,69750
"58454","58454",0,0,0.9599,0.0401,0.0463,54722
"58455","58455",0.0252,0,0.8515,0.1232,0,51625
"58456","58456",0,0.0097,0.9613,0.029,0.0135,71111
"58458","58458",0,0.0128,0.9409,0.0463,0.0295,65114
"58460","58460",0,0,0.9835,0.0165,0,44375
"58461","58461",0,0.0131,0.9739,0.0131,0.0157,52105
"58463","58463",0,0,0.985,0.015,0,35000
"58466","58466",0,0,1,0,0,65000
